product_id,product_name,category,current_stock,min_stock_level,last_movement_date,warehouse_name
24,Nerf Gun,Sports & Outdoors,29,8,2026-02-05,Maven Toys Ciudad de Mexico 2
25,PlayDoh Can,Art & Crafts,94,28,2026-01-29,Maven Toys Ciudad de Mexico 2
26,PlayDoh Playset,Art & Crafts,17,5,2026-01-04,Maven Toys Ciudad de Mexico 2
27,PlayDoh Toolkit,Art & Crafts,27,8,2025-12-23,Maven Toys Ciudad de Mexico 2
28,Playfoam,Art & Crafts,10,5,2026-01-24,Maven Toys Ciudad de Mexico 2
29,Plush Pony,Toys,28,8,2026-02-14,Maven Toys Ciudad de Mexico 2
30,Rubik's Cube,Games,66,19,2026-02-14,Maven Toys Ciudad de Mexico 2
31,Splash Balls,Sports & Outdoors,39,11,2026-02-15,Maven Toys Ciudad de Mexico 2
32,Supersoaker Water Gun,Sports & Outdoors,12,5,2026-02-03,Maven Toys Ciudad de Mexico 2
33,Teddy Bear,Toys,20,6,2026-02-05,Maven Toys Ciudad de Mexico 2
34,Toy Robot,Electronics,20,6,2025-12-24,Maven Toys Ciudad de Mexico 2
1,Action Figure,Toys,25,7,2026-01-29,Maven Toys Hermosillo 1
2,Animal Figures,Toys,10,5,2026-01-27,Maven Toys Hermosillo 1
3,Barrel O' Slime,Art & Crafts,45,13,2025-12-30,Maven Toys Hermosillo 1
6,Colorbuds,Electronics,65,19,2025-12-26,Maven Toys Hermosillo 1
7,Dart Gun,Sports & Outdoors,18,5,2026-01-31,Maven Toys Hermosillo 1
8,Deck Of Cards,Games,56,16,2026-01-29,Maven Toys Hermosillo 1
9,Dino Egg,Toys,3,5,2026-01-31,Maven Toys Hermosillo 1
10,Dinosaur Figures,Toys,138,41,2026-01-21,Maven Toys Hermosillo 1
11,Etch A Sketch,Art & Crafts,6,5,2026-01-29,Maven Toys Hermosillo 1
12,Foam Disk Launcher,Sports & Outdoors,4,5,2026-01-23,Maven Toys Hermosillo 1
13,Gamer Headphones,Electronics,13,5,2025-11-23,Maven Toys Hermosillo 1
14,Glass Marbles,Games,27,8,2026-02-03,Maven Toys Hermosillo 1
15,Hot Wheels 5-Pack,Toys,27,8,2026-01-20,Maven Toys Hermosillo 1
17,Kids Makeup Kit,Art & Crafts,8,5,2026-01-03,Maven Toys Hermosillo 1
18,Lego Bricks,Toys,40,12,2025-11-25,Maven Toys Hermosillo 1
19,Magic Sand,Art & Crafts,35,10,2026-02-08,Maven Toys Hermosillo 1
21,Mini Ping Pong Set,Sports & Outdoors,0,5,2026-02-07,Maven Toys Hermosillo 1
23,Mr. Potatohead,Toys,23,6,2026-02-06,Maven Toys Hermosillo 1
24,Nerf Gun,Sports & Outdoors,42,12,2026-01-26,Maven Toys Hermosillo 1
25,PlayDoh Can,Art & Crafts,20,6,2025-12-22,Maven Toys Hermosillo 1
26,PlayDoh Playset,Art & Crafts,11,5,2026-02-15,Maven Toys Hermosillo 1
27,PlayDoh Toolkit,Art & Crafts,53,15,2026-01-28,Maven Toys Hermosillo 1
28,Playfoam,Art & Crafts,5,5,2026-01-19,Maven Toys Hermosillo 1
29,Plush Pony,Toys,4,5,2026-02-06,Maven Toys Hermosillo 1
30,Rubik's Cube,Games,28,8,2026-01-23,Maven Toys Hermosillo 1
31,Splash Balls,Sports & Outdoors,4,5,2026-01-28,Maven Toys Hermosillo 1
32,Supersoaker Water Gun,Sports & Outdoors,8,5,2025-12-29,Maven Toys Hermosillo 1
33,Teddy Bear,Toys,13,5,2026-01-24,Maven Toys Hermosillo 1
34,Toy Robot,Electronics,20,6,2026-02-09,Maven Toys Hermosillo 1
1,Action Figure,Toys,10,5,2026-01-25,Maven Toys Monterrey 3
2,Animal Figures,Toys,16,5,2026-01-12,Maven Toys Monterrey 3
3,Barrel O' Slime,Art & Crafts,21,6,2026-01-03,Maven Toys Monterrey 3
4,Chutes & Ladders,Games,15,5,2026-02-14,Maven Toys Monterrey 3
5,Classic Dominoes,Games,7,5,2026-01-26,Maven Toys Monterrey 3
6,Colorbuds,Electronics,8,5,2025-12-23,Maven Toys Monterrey 3
7,Dart Gun,Sports & Outdoors,4,5,2026-01-25,Maven Toys Monterrey 3
8,Deck Of Cards,Games,66,19,2026-02-15,Maven Toys Monterrey 3
9,Dino Egg,Toys,3,5,2026-01-27,Maven Toys Monterrey 3
10,Dinosaur Figures,Toys,12,5,2026-02-04,Maven Toys Monterrey 3
11,Etch A Sketch,Art & Crafts,4,5,2026-02-07,Maven Toys Monterrey 3
12,Foam Disk Launcher,Sports & Outdoors,17,5,2025-12-28,Maven Toys Monterrey 3
13,Gamer Headphones,Electronics,0,5,2026-01-28,Maven Toys Monterrey 3
14,Glass Marbles,Games,11,5,2026-02-04,Maven Toys Monterrey 3
15,Hot Wheels 5-Pack,Toys,0,5,2026-02-12,Maven Toys Monterrey 3
16,Jenga,Games,5,5,2026-02-09,Maven Toys Monterrey 3
17,Kids Makeup Kit,Art & Crafts,2,5,2026-02-06,Maven Toys Monterrey 3
18,Lego Bricks,Toys,15,5,2026-01-20,Maven Toys Monterrey 3
19,Magic Sand,Art & Crafts,61,18,2026-02-16,Maven Toys Monterrey 3
20,Mini Basketball Hoop,Sports & Outdoors,11,5,2026-02-01,Maven Toys Monterrey 3
21,Mini Ping Pong Set,Sports & Outdoors,13,5,2026-01-28,Maven Toys Monterrey 3
22,Monopoly,Games,5,5,2026-02-10,Maven Toys Monterrey 3
23,Mr. Potatohead,Toys,22,6,2026-02-12,Maven Toys Monterrey 3
24,Nerf Gun,Sports & Outdoors,27,8,2026-02-05,Maven Toys Monterrey 3
25,PlayDoh Can,Art & Crafts,57,17,2026-01-24,Maven Toys Monterrey 3
26,PlayDoh Playset,Art & Crafts,5,5,2026-02-12,Maven Toys Monterrey 3
27,PlayDoh Toolkit,Art & Crafts,6,5,2026-01-16,Maven Toys Monterrey 3
28,Playfoam,Art & Crafts,5,5,2026-02-18,Maven Toys Monterrey 3
29,Plush Pony,Toys,9,5,2026-02-10,Maven Toys Monterrey 3
30,Rubik's Cube,Games,39,11,2026-01-23,Maven Toys Monterrey 3
31,Splash Balls,Sports & Outdoors,7,5,2026-02-12,Maven Toys Monterrey 3
32,Supersoaker Water Gun,Sports & Outdoors,15,5,2026-02-02,Maven Toys Monterrey 3
33,Teddy Bear,Toys,9,5,2025-12-23,Maven Toys Monterrey 3
34,Toy Robot,Electronics,14,5,2025-12-24,Maven Toys Monterrey 3
35,Uno Card Game,Games,18,5,2026-02-11,Maven Toys Monterrey 3
1,Action Figure,Toys,5,5,2026-01-02,Maven Toys Villahermosa 1
2,Animal Figures,Toys,25,7,2026-02-07,Maven Toys Villahermosa 1
3,Barrel O' Slime,Art & Crafts,17,5,2026-02-16,Maven Toys Villahermosa 1
4,Chutes & Ladders,Games,15,5,2026-02-17,Maven Toys Villahermosa 1
5,Classic Dominoes,Games,7,5,2025-12-19,Maven Toys Villahermosa 1
6,Colorbuds,Electronics,24,7,2026-02-16,Maven Toys Villahermosa 1
7,Dart Gun,Sports & Outdoors,5,5,2025-12-21,Maven Toys Villahermosa 1
8,Deck Of Cards,Games,68,20,2026-01-28,Maven Toys Villahermosa 1
9,Dino Egg,Toys,0,5,2026-02-15,Maven Toys Villahermosa 1
10,Dinosaur Figures,Toys,57,17,2025-11-22,Maven Toys Villahermosa 1
11,Etch A Sketch,Art & Crafts,18,5,2026-01-25,Maven Toys Villahermosa 1
12,Foam Disk Launcher,Sports & Outdoors,6,5,2026-02-09,Maven Toys Villahermosa 1
13,Gamer Headphones,Electronics,3,5,2026-01-25,Maven Toys Villahermosa 1
14,Glass Marbles,Games,5,5,2026-01-08,Maven Toys Villahermosa 1
15,Hot Wheels 5-Pack,Toys,10,5,2026-02-07,Maven Toys Villahermosa 1
16,Jenga,Games,7,5,2025-12-18,Maven Toys Villahermosa 1
17,Kids Makeup Kit,Art & Crafts,19,5,2025-11-06,Maven Toys Villahermosa 1
18,Lego Bricks,Toys,12,5,2026-01-31,Maven Toys Villahermosa 1
19,Magic Sand,Art & Crafts,14,5,2026-02-14,Maven Toys Villahermosa 1
20,Mini Basketball Hoop,Sports & Outdoors,17,5,2025-12-27,Maven Toys Villahermosa 1
21,Mini Ping Pong Set,Sports & Outdoors,22,6,2026-01-25,Maven Toys Villahermosa 1
22,Monopoly,Games,15,5,2026-01-30,Maven Toys Villahermosa 1
23,Mr. Potatohead,Toys,13,5,2026-02-01,Maven Toys Villahermosa 1
24,Nerf Gun,Sports & Outdoors,28,8,2026-01-19,Maven Toys Villahermosa 1
25,PlayDoh Can,Art & Crafts,131,39,2026-02-07,Maven Toys Villahermosa 1
26,PlayDoh Playset,Art & Crafts,3,5,2026-01-18,Maven Toys Villahermosa 1
27,PlayDoh Toolkit,Art & Crafts,12,5,2026-02-15,Maven Toys Villahermosa 1
28,Playfoam,Art & Crafts,13,5,2026-02-01,Maven Toys Villahermosa 1
29,Plush Pony,Toys,3,5,2026-02-10,Maven Toys Villahermosa 1
30,Rubik's Cube,Games,53,15,2026-01-23,Maven Toys Villahermosa 1
31,Splash Balls,Sports & Outdoors,30,9,2026-02-18,Maven Toys Villahermosa 1
32,Supersoaker Water Gun,Sports & Outdoors,19,5,2026-01-30,Maven Toys Villahermosa 1
33,Teddy Bear,Toys,9,5,2026-01-24,Maven Toys Villahermosa 1
34,Toy Robot,Electronics,17,5,2026-01-27,Maven Toys Villahermosa 1
35,Uno Card Game,Games,20,6,2026-01-28,Maven Toys Villahermosa 1
1,Action Figure,Toys,8,5,2026-01-28,Maven Toys Chilpancingo 1
2,Animal Figures,Toys,37,11,2026-01-30,Maven Toys Chilpancingo 1
3,Barrel O' Slime,Art & Crafts,12,5,2026-02-04,Maven Toys Chilpancingo 1
6,Colorbuds,Electronics,31,9,2026-02-13,Maven Toys Chilpancingo 1
7,Dart Gun,Sports & Outdoors,10,5,2026-01-17,Maven Toys Chilpancingo 1
8,Deck Of Cards,Games,77,23,2026-02-09,Maven Toys Chilpancingo 1
9,Dino Egg,Toys,4,5,2026-01-14,Maven Toys Chilpancingo 1
10,Dinosaur Figures,Toys,86,25,2026-02-12,Maven Toys Chilpancingo 1
11,Etch A Sketch,Art & Crafts,8,5,2026-02-10,Maven Toys Chilpancingo 1
12,Foam Disk Launcher,Sports & Outdoors,15,5,2026-02-16,Maven Toys Chilpancingo 1
13,Gamer Headphones,Electronics,3,5,2026-02-17,Maven Toys Chilpancingo 1
14,Glass Marbles,Games,38,11,2026-02-05,Maven Toys Chilpancingo 1
15,Hot Wheels 5-Pack,Toys,0,5,2025-12-11,Maven Toys Chilpancingo 1
17,Kids Makeup Kit,Art & Crafts,10,5,2025-12-26,Maven Toys Chilpancingo 1
18,Lego Bricks,Toys,11,5,2026-02-18,Maven Toys Chilpancingo 1
19,Magic Sand,Art & Crafts,44,13,2025-12-07,Maven Toys Chilpancingo 1
21,Mini Ping Pong Set,Sports & Outdoors,6,5,2026-02-03,Maven Toys Chilpancingo 1
23,Mr. Potatohead,Toys,5,5,2025-12-22,Maven Toys Chilpancingo 1
24,Nerf Gun,Sports & Outdoors,44,13,2026-02-16,Maven Toys Chilpancingo 1
25,PlayDoh Can,Art & Crafts,14,5,2026-01-25,Maven Toys Chilpancingo 1
26,PlayDoh Playset,Art & Crafts,5,5,2026-02-17,Maven Toys Chilpancingo 1
27,PlayDoh Toolkit,Art & Crafts,16,5,2026-02-17,Maven Toys Chilpancingo 1
28,Playfoam,Art & Crafts,20,6,2026-02-04,Maven Toys Chilpancingo 1
29,Plush Pony,Toys,11,5,2025-10-22,Maven Toys Chilpancingo 1
30,Rubik's Cube,Games,10,5,2025-12-23,Maven Toys Chilpancingo 1
31,Splash Balls,Sports & Outdoors,74,22,2026-02-05,Maven Toys Chilpancingo 1
32,Supersoaker Water Gun,Sports & Outdoors,20,6,2025-12-22,Maven Toys Chilpancingo 1
33,Teddy Bear,Toys,14,5,2026-02-13,Maven Toys Chilpancingo 1
34,Toy Robot,Electronics,9,5,2026-02-08,Maven Toys Chilpancingo 1
1,Action Figure,Toys,2,5,2026-01-22,Maven Toys Morelia 1
2,Animal Figures,Toys,26,7,2026-01-31,Maven Toys Morelia 1
3,Barrel O' Slime,Art & Crafts,26,7,2026-02-17,Maven Toys Morelia 1
4,Chutes & Ladders,Games,0,5,2026-02-17,Maven Toys Morelia 1
5,Classic Dominoes,Games,3,5,2026-02-01,Maven Toys Morelia 1
6,Colorbuds,Electronics,27,8,2026-01-26,Maven Toys Morelia 1
7,Dart Gun,Sports & Outdoors,15,5,2026-01-27,Maven Toys Morelia 1
8,Deck Of Cards,Games,58,17,2026-02-16,Maven Toys Morelia 1
9,Dino Egg,Toys,19,5,2026-01-22,Maven Toys Morelia 1
10,Dinosaur Figures,Toys,33,9,2026-01-31,Maven Toys Morelia 1
11,Etch A Sketch,Art & Crafts,1,5,2026-02-03,Maven Toys Morelia 1
12,Foam Disk Launcher,Sports & Outdoors,1,5,2026-02-15,Maven Toys Morelia 1
13,Gamer Headphones,Electronics,18,5,2026-02-11,Maven Toys Morelia 1
14,Glass Marbles,Games,110,33,2026-01-13,Maven Toys Morelia 1
15,Hot Wheels 5-Pack,Toys,2,5,2026-01-21,Maven Toys Morelia 1
16,Jenga,Games,7,5,2026-01-22,Maven Toys Morelia 1
17,Kids Makeup Kit,Art & Crafts,12,5,2026-01-02,Maven Toys Morelia 1
18,Lego Bricks,Toys,4,5,2026-01-30,Maven Toys Morelia 1
19,Magic Sand,Art & Crafts,28,8,2026-01-21,Maven Toys Morelia 1
20,Mini Basketball Hoop,Sports & Outdoors,2,5,2026-01-23,Maven Toys Morelia 1
21,Mini Ping Pong Set,Sports & Outdoors,33,9,2026-02-05,Maven Toys Morelia 1
22,Monopoly,Games,21,6,2026-01-21,Maven Toys Morelia 1
23,Mr. Potatohead,Toys,19,5,2025-12-21,Maven Toys Morelia 1
24,Nerf Gun,Sports & Outdoors,9,5,2026-01-20,Maven Toys Morelia 1
25,PlayDoh Can,Art & Crafts,125,37,2026-01-28,Maven Toys Morelia 1
26,PlayDoh Playset,Art & Crafts,7,5,2025-12-30,Maven Toys Morelia 1
27,PlayDoh Toolkit,Art & Crafts,46,13,2025-12-25,Maven Toys Morelia 1
28,Playfoam,Art & Crafts,7,5,2026-02-14,Maven Toys Morelia 1
29,Plush Pony,Toys,14,5,2026-01-29,Maven Toys Morelia 1
30,Rubik's Cube,Games,15,5,2026-01-07,Maven Toys Morelia 1
31,Splash Balls,Sports & Outdoors,6,5,2025-12-03,Maven Toys Morelia 1
32,Supersoaker Water Gun,Sports & Outdoors,7,5,2026-02-15,Maven Toys Morelia 1
33,Teddy Bear,Toys,21,6,2026-02-02,Maven Toys Morelia 1
34,Toy Robot,Electronics,2,5,2026-01-29,Maven Toys Morelia 1
35,Uno Card Game,Games,12,5,2025-12-28,Maven Toys Morelia 1
1,Action Figure,Toys,23,6,2026-01-20,Maven Toys Ciudad de Mexico 3
2,Animal Figures,Toys,3,5,2026-01-30,Maven Toys Ciudad de Mexico 3
3,Barrel O' Slime,Art & Crafts,4,5,2026-02-01,Maven Toys Ciudad de Mexico 3
4,Chutes & Ladders,Games,4,5,2026-02-10,Maven Toys Ciudad de Mexico 3
5,Classic Dominoes,Games,2,5,2026-01-21,Maven Toys Ciudad de Mexico 3
6,Colorbuds,Electronics,17,5,2026-01-29,Maven Toys Ciudad de Mexico 3
7,Dart Gun,Sports & Outdoors,16,5,2025-11-02,Maven Toys Ciudad de Mexico 3
8,Deck Of Cards,Games,129,38,2025-12-04,Maven Toys Ciudad de Mexico 3
9,Dino Egg,Toys,10,5,2026-02-10,Maven Toys Ciudad de Mexico 3
10,Dinosaur Figures,Toys,34,10,2026-01-22,Maven Toys Ciudad de Mexico 3
11,Etch A Sketch,Art & Crafts,7,5,2026-02-18,Maven Toys Ciudad de Mexico 3
12,Foam Disk Launcher,Sports & Outdoors,11,5,2025-12-25,Maven Toys Ciudad de Mexico 3
13,Gamer Headphones,Electronics,21,6,2026-02-11,Maven Toys Ciudad de Mexico 3
14,Glass Marbles,Games,5,5,2026-02-08,Maven Toys Ciudad de Mexico 3
15,Hot Wheels 5-Pack,Toys,4,5,2026-02-11,Maven Toys Ciudad de Mexico 3
16,Jenga,Games,6,5,2026-01-12,Maven Toys Ciudad de Mexico 3
17,Kids Makeup Kit,Art & Crafts,7,5,2026-02-02,Maven Toys Ciudad de Mexico 3
18,Lego Bricks,Toys,6,5,2026-01-26,Maven Toys Ciudad de Mexico 3
19,Magic Sand,Art & Crafts,69,20,2026-01-15,Maven Toys Ciudad de Mexico 3
20,Mini Basketball Hoop,Sports & Outdoors,11,5,2026-01-19,Maven Toys Ciudad de Mexico 3
21,Mini Ping Pong Set,Sports & Outdoors,53,15,2026-02-11,Maven Toys Ciudad de Mexico 3
22,Monopoly,Games,9,5,2026-01-25,Maven Toys Ciudad de Mexico 3
23,Mr. Potatohead,Toys,0,5,2026-01-19,Maven Toys Ciudad de Mexico 3
24,Nerf Gun,Sports & Outdoors,27,8,2026-01-26,Maven Toys Ciudad de Mexico 3
25,PlayDoh Can,Art & Crafts,34,10,2026-02-02,Maven Toys Ciudad de Mexico 3
26,PlayDoh Playset,Art & Crafts,11,5,2025-11-30,Maven Toys Ciudad de Mexico 3
27,PlayDoh Toolkit,Art & Crafts,18,5,2026-02-05,Maven Toys Ciudad de Mexico 3
28,Playfoam,Art & Crafts,4,5,2025-10-30,Maven Toys Ciudad de Mexico 3
29,Plush Pony,Toys,5,5,2026-01-13,Maven Toys Ciudad de Mexico 3
30,Rubik's Cube,Games,35,10,2026-01-01,Maven Toys Ciudad de Mexico 3
31,Splash Balls,Sports & Outdoors,14,5,2026-02-14,Maven Toys Ciudad de Mexico 3
32,Supersoaker Water Gun,Sports & Outdoors,0,5,2026-01-28,Maven Toys Ciudad de Mexico 3
33,Teddy Bear,Toys,10,5,2026-01-10,Maven Toys Ciudad de Mexico 3
34,Toy Robot,Electronics,13,5,2026-02-03,Maven Toys Ciudad de Mexico 3
35,Uno Card Game,Games,14,5,2025-11-20,Maven Toys Ciudad de Mexico 3
1,Action Figure,Toys,21,6,2026-01-12,Maven Toys Chihuahua 2
2,Animal Figures,Toys,34,10,2026-02-17,Maven Toys Chihuahua 2
3,Barrel O' Slime,Art & Crafts,54,16,2026-02-16,Maven Toys Chihuahua 2
4,Chutes & Ladders,Games,15,5,2026-01-20,Maven Toys Chihuahua 2
5,Classic Dominoes,Games,20,6,2026-02-10,Maven Toys Chihuahua 2
6,Colorbuds,Electronics,54,16,2026-01-24,Maven Toys Chihuahua 2
7,Dart Gun,Sports & Outdoors,84,25,2026-02-01,Maven Toys Chihuahua 2
8,Deck Of Cards,Games,94,28,2026-02-15,Maven Toys Chihuahua 2
9,Dino Egg,Toys,6,5,2026-02-11,Maven Toys Chihuahua 2
10,Dinosaur Figures,Toys,68,20,2026-02-06,Maven Toys Chihuahua 2
11,Etch A Sketch,Art & Crafts,2,5,2026-02-03,Maven Toys Chihuahua 2
12,Foam Disk Launcher,Sports & Outdoors,0,5,2025-12-23,Maven Toys Chihuahua 2
13,Gamer Headphones,Electronics,21,6,2026-02-09,Maven Toys Chihuahua 2
14,Glass Marbles,Games,7,5,2026-02-11,Maven Toys Chihuahua 2
15,Hot Wheels 5-Pack,Toys,5,5,2026-02-10,Maven Toys Chihuahua 2
16,Jenga,Games,6,5,2026-01-23,Maven Toys Chihuahua 2
17,Kids Makeup Kit,Art & Crafts,24,7,2026-01-24,Maven Toys Chihuahua 2
18,Lego Bricks,Toys,10,5,2026-01-28,Maven Toys Chihuahua 2
19,Magic Sand,Art & Crafts,7,5,2026-01-30,Maven Toys Chihuahua 2
20,Mini Basketball Hoop,Sports & Outdoors,11,5,2026-01-31,Maven Toys Chihuahua 2
21,Mini Ping Pong Set,Sports & Outdoors,63,18,2025-12-27,Maven Toys Chihuahua 2
22,Monopoly,Games,8,5,2025-10-24,Maven Toys Chihuahua 2
23,Mr. Potatohead,Toys,27,8,2025-12-28,Maven Toys Chihuahua 2
24,Nerf Gun,Sports & Outdoors,11,5,2026-01-08,Maven Toys Chihuahua 2
25,PlayDoh Can,Art & Crafts,57,17,2025-12-03,Maven Toys Chihuahua 2
26,PlayDoh Playset,Art & Crafts,17,5,2026-01-20,Maven Toys Chihuahua 2
27,PlayDoh Toolkit,Art & Crafts,24,7,2026-02-11,Maven Toys Chihuahua 2
28,Playfoam,Art & Crafts,26,7,2026-01-06,Maven Toys Chihuahua 2
29,Plush Pony,Toys,25,7,2026-01-08,Maven Toys Chihuahua 2
30,Rubik's Cube,Games,7,5,2026-01-28,Maven Toys Chihuahua 2
31,Splash Balls,Sports & Outdoors,17,5,2025-12-26,Maven Toys Chihuahua 2
32,Supersoaker Water Gun,Sports & Outdoors,20,6,2025-11-22,Maven Toys Chihuahua 2
33,Teddy Bear,Toys,9,5,2026-01-18,Maven Toys Chihuahua 2
34,Toy Robot,Electronics,18,5,2026-02-04,Maven Toys Chihuahua 2
35,Uno Card Game,Games,2,5,2026-02-01,Maven Toys Chihuahua 2
1,Action Figure,Toys,0,5,2026-01-31,Maven Toys Xalapa 2
2,Animal Figures,Toys,9,5,2026-02-07,Maven Toys Xalapa 2
3,Barrel O' Slime,Art & Crafts,13,5,2026-01-09,Maven Toys Xalapa 2
6,Colorbuds,Electronics,11,5,2026-01-19,Maven Toys Xalapa 2
7,Dart Gun,Sports & Outdoors,21,6,2026-01-28,Maven Toys Xalapa 2
8,Deck Of Cards,Games,90,27,2026-01-21,Maven Toys Xalapa 2
9,Dino Egg,Toys,6,5,2026-02-07,Maven Toys Xalapa 2
10,Dinosaur Figures,Toys,49,14,2026-02-14,Maven Toys Xalapa 2
11,Etch A Sketch,Art & Crafts,2,5,2026-02-09,Maven Toys Xalapa 2
12,Foam Disk Launcher,Sports & Outdoors,3,5,2026-02-11,Maven Toys Xalapa 2
13,Gamer Headphones,Electronics,15,5,2026-02-14,Maven Toys Xalapa 2
14,Glass Marbles,Games,12,5,2026-01-16,Maven Toys Xalapa 2
15,Hot Wheels 5-Pack,Toys,0,5,2026-02-09,Maven Toys Xalapa 2
17,Kids Makeup Kit,Art & Crafts,35,10,2026-01-25,Maven Toys Xalapa 2
18,Lego Bricks,Toys,22,6,2026-02-05,Maven Toys Xalapa 2
19,Magic Sand,Art & Crafts,9,5,2026-01-23,Maven Toys Xalapa 2
21,Mini Ping Pong Set,Sports & Outdoors,5,5,2026-02-03,Maven Toys Xalapa 2
23,Mr. Potatohead,Toys,5,5,2025-12-31,Maven Toys Xalapa 2
24,Nerf Gun,Sports & Outdoors,58,17,2026-02-09,Maven Toys Xalapa 2
25,PlayDoh Can,Art & Crafts,40,12,2025-12-29,Maven Toys Xalapa 2
26,PlayDoh Playset,Art & Crafts,8,5,2026-01-06,Maven Toys Xalapa 2
27,PlayDoh Toolkit,Art & Crafts,16,5,2026-02-17,Maven Toys Xalapa 2
28,Playfoam,Art & Crafts,0,5,2025-12-31,Maven Toys Xalapa 2
29,Plush Pony,Toys,16,5,2026-01-31,Maven Toys Xalapa 2
30,Rubik's Cube,Games,19,5,2026-01-14,Maven Toys Xalapa 2
31,Splash Balls,Sports & Outdoors,15,5,2026-01-15,Maven Toys Xalapa 2
32,Supersoaker Water Gun,Sports & Outdoors,5,5,2026-02-04,Maven Toys Xalapa 2
33,Teddy Bear,Toys,14,5,2026-01-30,Maven Toys Xalapa 2
34,Toy Robot,Electronics,4,5,2025-12-29,Maven Toys Xalapa 2
1,Action Figure,Toys,10,5,2026-02-14,Maven Toys Toluca 2
2,Animal Figures,Toys,29,8,2026-01-28,Maven Toys Toluca 2
3,Barrel O' Slime,Art & Crafts,9,5,2026-01-29,Maven Toys Toluca 2
6,Colorbuds,Electronics,29,8,2026-02-05,Maven Toys Toluca 2
7,Dart Gun,Sports & Outdoors,4,5,2026-01-25,Maven Toys Toluca 2
8,Deck Of Cards,Games,61,18,2026-02-02,Maven Toys Toluca 2
9,Dino Egg,Toys,11,5,2026-02-15,Maven Toys Toluca 2
10,Dinosaur Figures,Toys,66,19,2026-02-16,Maven Toys Toluca 2
11,Etch A Sketch,Art & Crafts,10,5,2026-02-03,Maven Toys Toluca 2
12,Foam Disk Launcher,Sports & Outdoors,2,5,2026-01-30,Maven Toys Toluca 2
13,Gamer Headphones,Electronics,2,5,2026-01-20,Maven Toys Toluca 2
14,Glass Marbles,Games,13,5,2026-01-20,Maven Toys Toluca 2
15,Hot Wheels 5-Pack,Toys,1,5,2025-12-23,Maven Toys Toluca 2
17,Kids Makeup Kit,Art & Crafts,19,5,2026-01-03,Maven Toys Toluca 2
18,Lego Bricks,Toys,26,7,2026-01-31,Maven Toys Toluca 2
19,Magic Sand,Art & Crafts,23,6,2026-02-06,Maven Toys Toluca 2
21,Mini Ping Pong Set,Sports & Outdoors,10,5,2025-12-25,Maven Toys Toluca 2
23,Mr. Potatohead,Toys,10,5,2026-01-16,Maven Toys Toluca 2
24,Nerf Gun,Sports & Outdoors,33,9,2026-02-03,Maven Toys Toluca 2
25,PlayDoh Can,Art & Crafts,13,5,2026-01-20,Maven Toys Toluca 2
26,PlayDoh Playset,Art & Crafts,4,5,2026-01-27,Maven Toys Toluca 2
27,PlayDoh Toolkit,Art & Crafts,25,7,2026-01-30,Maven Toys Toluca 2
28,Playfoam,Art & Crafts,0,5,2026-01-22,Maven Toys Toluca 2
29,Plush Pony,Toys,1,5,2026-01-09,Maven Toys Toluca 2
30,Rubik's Cube,Games,28,8,2025-12-29,Maven Toys Toluca 2
31,Splash Balls,Sports & Outdoors,5,5,2026-02-02,Maven Toys Toluca 2
32,Supersoaker Water Gun,Sports & Outdoors,7,5,2026-01-30,Maven Toys Toluca 2
33,Teddy Bear,Toys,16,5,2025-12-24,Maven Toys Toluca 2
34,Toy Robot,Electronics,5,5,2026-02-04,Maven Toys Toluca 2
1,Action Figure,Toys,21,6,2026-01-09,Maven Toys Hermosillo 2
2,Animal Figures,Toys,19,5,2025-12-25,Maven Toys Hermosillo 2
3,Barrel O' Slime,Art & Crafts,63,18,2026-01-25,Maven Toys Hermosillo 2
4,Chutes & Ladders,Games,0,5,2026-02-09,Maven Toys Hermosillo 2
5,Classic Dominoes,Games,8,5,2026-02-06,Maven Toys Hermosillo 2
6,Colorbuds,Electronics,7,5,2025-12-21,Maven Toys Hermosillo 2
7,Dart Gun,Sports & Outdoors,14,5,2026-01-07,Maven Toys Hermosillo 2
8,Deck Of Cards,Games,32,9,2026-01-23,Maven Toys Hermosillo 2
9,Dino Egg,Toys,18,5,2026-01-29,Maven Toys Hermosillo 2
10,Dinosaur Figures,Toys,94,28,2026-02-16,Maven Toys Hermosillo 2
11,Etch A Sketch,Art & Crafts,0,5,2026-01-31,Maven Toys Hermosillo 2
12,Foam Disk Launcher,Sports & Outdoors,19,5,2026-02-14,Maven Toys Hermosillo 2
13,Gamer Headphones,Electronics,6,5,2026-01-29,Maven Toys Hermosillo 2
14,Glass Marbles,Games,6,5,2026-02-14,Maven Toys Hermosillo 2
15,Hot Wheels 5-Pack,Toys,6,5,2025-12-25,Maven Toys Hermosillo 2
16,Jenga,Games,17,5,2026-02-12,Maven Toys Hermosillo 2
17,Kids Makeup Kit,Art & Crafts,3,5,2025-11-16,Maven Toys Hermosillo 2
18,Lego Bricks,Toys,9,5,2026-01-25,Maven Toys Hermosillo 2
19,Magic Sand,Art & Crafts,100,30,2026-02-10,Maven Toys Hermosillo 2
20,Mini Basketball Hoop,Sports & Outdoors,17,5,2026-01-22,Maven Toys Hermosillo 2
21,Mini Ping Pong Set,Sports & Outdoors,29,8,2026-01-25,Maven Toys Hermosillo 2
22,Monopoly,Games,9,5,2025-12-27,Maven Toys Hermosillo 2
